,tau,a_star,b_star,a_Bayes,b_Bayes
87,0.08800000000000001,0.921961746368,22.978069646399998,0.923046775833,6.171315291290001
88,0.08900000000000001,0.951070365809,12.607535770999998,0.981463436333,1.69437960867
89,0.09,0.997121971858,3.39604487009,0.97796021544,0.048300637742300014
90,0.091,0.95298085403,16.1452337025,1.01132986674,0.26498895605
91,0.092,0.95206737799,15.1033029188,1.00001507033,-0.424165956331
92,0.093,0.915297992062,29.6339946834,1.0003126185,0.810857585204
93,0.094,0.984345935228,4.69068435258,0.947758479234,1.38035300648
94,0.095,0.956754759816,23.8674762055,1.04060650985,0.40072894228
95,0.096,0.97926962384,11.200292038299999,1.00188186077,0.606500599271
96,0.097,0.929963591716,26.4060889131,0.985690459188,-0.727433915932
97,0.098,0.903492393026,32.3118885657,1.00105205903,-2.58647377521
98,0.099,0.925603198848,26.951055642800004,0.995834191089,-0.61775162142
99,0.1,0.937226782843,24.5759193358,1.0184506343200002,-0.226298983731
100,0.101,0.998100929774,8.58939128932,0.986874499902,2.46549101783
101,0.102,0.944830652397,22.118434068899997,0.984610256093,1.11533154977
102,0.103,0.977551513524,12.272194531199998,0.983411421009,7.17037779119
103,0.104,0.947873432743,21.0052867427,1.01978580004,1.23290811701
104,0.105,0.944876051401,22.34912015,0.967781959772,1.00008274821
105,0.106,0.983975724922,15.3764986152,0.97739602375,-0.671341837356
106,0.107,0.8960188083920001,38.48827548,0.974604773388,-0.450652895592
107,0.108,0.894053904733,38.9536472373,1.00338527074,-1.80730289481
108,0.109,0.947123294648,23.3143897593,0.994986069791,1.24016933028
109,0.11,0.97930253549,16.2847284175,1.01633749957,-1.3375441485
110,0.111,0.973022519843,8.82088067122,0.967298608707,-1.67913129273
111,0.112,0.966508024788,12.6906879404,1.0207344074,0.627623516919
112,0.113,0.96053685532,13.0172718946,0.959560460864,-0.491329794943
113,0.114,0.943897418293,22.3124552514,1.04678973905,0.154685163447
114,0.115,0.908487463845,41.550001211,1.00972210174,1.4510747433000002
115,0.116,0.923743854312,26.1526905299,0.970594576027,5.316089094980001
116,0.117,0.983141563037,5.15074028755,0.956545834324,3.2845885857300003
117,0.118,0.8431156679790001,63.183380283999995,0.961193605402,-0.8649168967640001
118,0.119,0.940345713429,23.7756088144,0.982679519865,-0.539115047027
119,0.12,0.907710393699,38.222161785,1.01090599386,0.442925474489
120,0.121,0.901895682122,33.346224865100005,0.96971856799,1.3544460701499998
121,0.122,0.966469594594,16.3155785071,1.01906998765,0.256899076139
122,0.123,0.925899715894,31.968009716999997,1.01149149419,-0.0473917918024
123,0.124,0.9613336413,19.854228126,1.02011213137,0.986487455941
124,0.125,0.934194647059,28.3561427763,1.0058775520799998,0.556233158851
125,0.126,0.874876176807,44.16002460470001,0.935469518413,4.9803413269300005
126,0.127,0.8842931059970001,41.6906326167,0.960912891717,4.13649048957
127,0.128,0.931523591984,24.648652290500003,1.01236105,1.62082549319
128,0.129,0.88603671096,44.419840083100006,0.949479148764,-5.553908840219999
129,0.13,0.939133529448,17.341884496400002,0.978372186063,-0.649074308741
130,0.131,0.8790894012870001,56.6341642506,1.02642941856,-0.527585582339
131,0.132,0.907102346482,41.0927781618,1.02038219904,3.81947664081
132,0.133,0.92137821126,38.3675152015,0.999548406788,-0.13442730882999998
133,0.134,0.870423113196,54.3744780474,1.01704737971,-1.6701293469100005
134,0.135,0.873657469841,50.8018030238,0.944540046214,1.42355431488
135,0.136,0.81283154857,82.28402730170002,1.0133156330600002,-0.8314706387
136,0.13699999999999998,0.8920765869130001,42.6477378976,1.02105980637,-3.48228218929
137,0.138,0.900976100851,38.8027082353,1.0022376889799998,-0.8299183198829999
138,0.139,0.89778681073,41.3602202329,1.04553222109,-1.08342941554
139,0.14,0.919830450702,28.888522666300002,0.936417999526,2.20634239564
140,0.141,0.945468577516,21.3750941086,0.962817214996,1.5959491765399998
141,0.142,0.8957728096240001,34.7645685522,1.0069034843200002,0.637284129367
142,0.14300000000000002,0.856485354543,63.6771168457,0.973281680753,-1.61645132701
143,0.14400000000000002,0.8465482170190001,62.76802252220001,1.0307449535200002,-1.08926598834
144,0.145,0.928257707882,34.699080533200004,0.945852646603,12.079104239100001
145,0.146,0.922266031787,26.903691913899998,1.02958467417,-1.78480848806
146,0.147,0.924205000746,28.665886969499997,0.967214393818,14.7715392988
147,0.14800000000000002,0.856630865696,54.9183055266,1.03312789525,0.349387946848
148,0.149,0.8776932946160001,51.9832007055,1.0152195401100002,-2.58458681727
149,0.15,0.955299646075,21.8935743833,1.00036003585,6.01156360369
150,0.151,0.8692233068619999,56.3600023565,1.00923528686,1.00996204696
151,0.152,0.8299940138259999,66.8823269052,1.02410348736,0.6718955748450001
152,0.153,0.807672260963,74.1647238124,0.926707585749,4.95746730703
153,0.154,0.8822750187360001,48.7284453854,0.972136242518,-0.352339581672
154,0.155,0.918246367953,29.8784085726,0.989080674918,-1.4845043639
155,0.156,0.81541459059,76.8415700076,1.01878491263,1.19859341602
156,0.157,0.8349671768029999,66.8147559454,1.00076179355,1.05602648519
157,0.158,0.8656219751790001,57.4939424137,1.00104606214,3.30232534353
158,0.159,0.923384049418,34.0556592562,0.960006091563,-2.57497060956
